,City,DOM,Year_Built,Beds,Sold_Price,Cost_per_sqft,Above_Grade_Finished_sqft,Lat,Lon,year,month,half_bath,full_bath
27903,Alexandria,24,1985,6,1195000,237.67,5028,38.8907693,-77.3482828,2021,10,1,5
27904,Fairfax,3,1972,4,649900,457.35,1421,38.833509,-77.275522,2021,7,0,3
27905,Great Falls,5,1993,5,1470000,360.74,4075,39.0309,-77.343776,2021,8,1,4
27906,Herndon,8,1989,4,799000,323.74,2468,38.916464,-77.407079,2021,8,1,2
27907,Fairfax,3,1971,4,705000,309.35,2279,38.8784498,-77.40109706,2021,8,1,2
27908,Fairfax,4,1976,4,680000,501.47,1356,38.8907693,-77.3482828,2021,8,0,3
27909,Springfield,5,1977,5,705000,310.3,2272,38.8907693,-77.3482828,2021,8,1,3
27910,Fairfax,5,2000,5,965000,362.78,2660,38.819126,-77.278628,2021,8,1,3
27911,Herndon,22,1988,4,740000,299.84,2468,38.9180315,-77.4094481,2021,9,1,2
27912,Burke,48,1979,5,800000,375.06,2133,38.2101295,-77.2374789,2021,10,1,3
27913,Falls Church,27,1950,4,505000,400.79,1260,38.9001,-77.341244,2021,9,0,1
27915,Falls Church,174,1950,3,647500,513.89,1260,38.9001,-77.341244,2023,1,0,1
27917,Mclean,6,1969,5,1270000,482.52,2632,38.8907693,-77.3482828,2021,8,1,3
27918,Burke,20,1987,5,780000,308.3,2530,38.844083,-77.404392,2021,8,1,3
27919,Fairfax,28,1969,4,655000,335.9,1950,38.8907693,-77.3482828,2021,8,1,2
27920,Alexandria,29,1964,3,460000,479.17,960,38.8907693,-77.3482828,2021,9,1,1
27921,Clifton,7,1969,4,840000,346.82,2422,38.912325,-77.344374,2021,8,1,2
27922,Burke,77,1979,4,640000,350.88,1824,38.8907693,-77.3482828,2021,11,2,2
27923,Vienna,5,1983,4,1257250,369.78,3400,38.8907693,-77.3482828,2021,9,2,3
27924,Falls Church,38,1941,3,855000,578.88,1477,38.89742,-77.32634,2021,9,0,3
27925,Alexandria,30,1967,4,636000,534.45,1190,32.7440238,-90.0331404,2021,9,0,2
27926,Falls Church,7,1950,3,740000,400,1850,38.904408,-77.388024,2021,8,1,2
27927,Vienna,14,1969,5,799000,363.18,2200,38.8907693,-77.3482828,2021,8,1,2
27928,Burke,18,1978,4,700000,425.53,1645,38.8907693,-77.3482828,2021,8,1,2
27929,Great Falls,78,1985,4,1180000,401.5,2939,38.8907693,-77.3482828,2021,11,1,3
27930,Springfield,3,1955,4,560000,318.18,1760,38.7860625,-77.1955165,2021,8,0,4
27931,Alexandria,7,1964,4,920000,358.95,2563,38.8907693,-77.3482828,2021,9,1,2
27932,Springfield,11,1983,5,650000,319.88,2032,38.8907693,-77.3482828,2021,9,1,3
27933,Vienna,7,1975,5,1000000,450.05,2222,38.8907693,-77.3482828,2021,9,0,3
27934,Falls Church,5,1948,4,525000,357.14,1470,38.90511,-77.354281,2021,7,0,2
27935,Herndon,12,1992,4,841000,363.13,2316,38.8907693,-77.3482828,2021,8,1,3
27936,Annandale,11,1941,3,599900,521.65,1150,38.864905,-77.363811,2021,8,0,2
27937,Fairfax,5,1982,5,700000,241.05,2904,38.8878695,-77.40497271,2021,8,1,4
27938,Fairfax,6,1967,3,596500,445.15,1340,38.8128435,-77.28215313,2021,8,0,2
27939,Vienna,2,1969,5,1000000,395.26,2530,38.914686,-77.321828,2021,8,1,3
27940,Vienna,5,1982,4,965000,500,1930,38.900377,-77.256437,2021,8,1,3
27941,Springfield,65,1971,5,689000,353.33,1950,38.767124,-77.261724,2021,10,0,3
27942,Fairfax,9,1988,4,1000000,298.42,3351,38.8907693,-77.3482828,2021,9,1,3
27943,Alexandria,3,1964,5,470000,427.27,1100,38.8907693,-77.3482828,2021,8,0,3
27944,Springfield,5,2001,6,993000,263.54,3768,38.8907693,-77.3482828,2021,8,0,5
27945,Alexandria,6,1957,4,927708,540.62,1716,38.8907693,-77.3482828,2021,8,0,2
27946,Fairfax,21,1969,5,665000,443.33,1500,38.849598,-77.398983,2021,8,0,2
27947,Springfield,6,1965,3,615000,427.08,1440,38.769834,-77.225633,2021,8,0,2
27948,Alexandria,6,1953,4,880000,408.73,2153,38.8907693,-77.3482828,2021,8,0,2
27949,Springfield,22,1984,5,915000,371.95,2460,38.768031,-77.213329,2021,11,1,3
27950,Great Falls,36,1987,5,1195000,424.96,2812,38.8907693,-77.3482828,2021,9,1,3
27951,Falls Church,4,1954,3,817000,525.74,1554,38.8907693,-77.3482828,2021,7,0,3
27952,Chantilly,4,1982,4,590000,253.44,2328,38.862735,-77.406489,2021,8,1,2
27953,Lorton,3,2004,4,630000,303.76,2074,38.8907693,-77.3482828,2021,8,1,2
27954,Vienna,6,2006,6,1735000,423.48,4097,38.8907693,-77.3482828,2021,8,2,5
27955,Vienna,18,1969,4,950000,416.67,2280,38.940436,-77.304503,2021,8,1,2
27956,Vienna,6,1979,4,1327000,500.94,2649,38.9251808,-77.29849115,2021,8,1,3
27957,Reston,3,1968,4,870000,378.1,2301,38.924634,-77.34879955,2021,8,1,3
27958,Herndon,7,2000,4,875000,310.06,2822,38.928459,-77.407168,2021,8,1,3
27959,Alexandria,37,1965,5,853000,282.17,3023,38.7492755,-77.07122386,2021,9,0,3
27960,Alexandria,16,1962,5,1060000,416.83,2543,38.8907693,-77.3482828,2021,9,0,3
27961,Clifton,2,1996,4,1250000,309.18,4043,38.8907693,-77.3482828,2021,9,1,3
27962,Herndon,7,1980,5,588000,403.85,1456,38.967632,-77.409199,2021,8,0,3
27963,Alexandria,22,2008,6,939000,311.03,3019,38.8907693,-77.3482828,2021,8,0,4
27964,Vienna,28,1972,4,875000,371.55,2355,38.934728,-77.2950935,2021,9,1,2
27965,Fairfax,2,2017,5,1200000,408.16,2940,38.823164,-77.281726,2021,8,1,4
27966,Alexandria,19,1950,3,660000,419.05,1575,38.8907693,-77.3482828,2021,9,1,2
27967,Reston,6,1987,4,719900,329.93,2182,38.9476975,-77.37919,2021,8,1,2
27968,Annandale,8,1960,4,640000,510.37,1254,38.8907693,-77.3482828,2021,8,0,2
27969,Centreville,27,1977,3,498000,444.64,1120,38.8907693,-77.3482828,2021,11,0,2
27970,Centreville,55,2002,7,1100000,238.04,4621,38.846335,-77.407412,2021,10,0,5
27971,Great Falls,6,1957,4,1145000,618.58,1851,38.8907693,-77.3482828,2021,8,1,3
27972,Falls Church,3,1956,4,1122116,488.73,2296,38.8907693,-77.3482828,2021,8,0,3
27973,Reston,42,1994,3,865000,310.26,2788,38.936608,-77.327802,2021,9,1,2
27974,Fairfax,17,2016,5,1295000,398.71,3248,38.892074,-77.37466,2021,9,0,4
27975,Clifton,5,1993,5,950000,274.88,3456,38.8907693,-77.3482828,2021,8,1,4
27976,Annandale,6,1971,4,789000,505.77,1560,38.9246667,-77.3436493,2021,7,0,3
27977,Mclean,0,1963,4,1250000,693.67,1802,38.8907693,-77.3482828,2021,7,1,2
27978,Herndon,5,1986,4,685000,333.82,2052,38.8907693,-77.3482828,2021,8,1,3
27979,Alexandria,3,1958,4,780000,443.94,1757,38.8907693,-77.3482828,2021,8,0,4
27980,Alexandria,17,1961,4,674900,312.45,2160,38.8907693,-77.3482828,2021,8,0,3
27981,Alexandria,11,1955,3,705000,535.71,1316,38.8907693,-77.3482828,2021,8,0,3
27982,Centreville,1,2000,5,710000,139.22,5100,38.8907693,-77.3482828,2021,7,2,5
27983,Annandale,17,1966,4,852400,432.47,1971,38.8907693,-77.3482828,2021,8,1,2
27984,Alexandria,16,1964,4,785000,354.24,2216,38.8907693,-77.3482828,2021,9,1,2
27985,Chantilly,6,1985,3,560000,426.83,1312,38.8907693,-77.3482828,2021,8,1,2
27986,Falls Church,1,1949,2,785000,577.63,1359,38.887645,-77.370298,2021,7,0,1
27987,Springfield,10,1978,4,675000,293.99,2296,32.7440238,-90.0331404,2021,8,1,2
27988,Vienna,6,1970,3,920000,647.89,1420,38.919621,-77.277269,2021,8,1,2
27989,Fairfax,6,1972,4,583000,435.07,1340,38.81124,-77.295843,2021,8,0,2
27990,Fairfax,20,1967,4,639888,423.77,1510,38.8907693,-77.3482828,2021,9,1,2
27991,Fairfax Station,13,1970,4,870000,315.22,2760,38.8907693,-77.3482828,2021,8,1,3
27992,Alexandria,7,1953,3,849800,679.84,1250,38.937212,-77.290521,2021,8,0,3
27993,Centreville,6,1995,6,803500,329.57,2438,38.814889,-77.436982,2021,9,1,4
27994,Vienna,5,1968,4,930000,509.87,1824,38.8907693,-77.3482828,2021,8,1,2
27995,Herndon,5,1987,4,721575,289.56,2492,38.8907693,-77.3482828,2021,8,1,2
27996,Reston,17,1976,5,655000,454.23,1442,38.940325,-77.3776685,2021,8,1,2
27997,Herndon,14,2009,4,810000,285.21,2840,38.8907693,-77.3482828,2021,8,1,3
27998,Great Falls,2,1982,5,1030000,430.6,2392,38.8907693,-77.3482828,2021,8,1,3
27999,Falls Church,17,1954,4,700000,355.33,1970,38.8907693,-77.3482828,2021,8,1,2
28000,Falls Church,6,1941,3,732300,535.31,1368,38.8907693,-77.3482828,2021,8,1,2
28001,Fairfax,5,1996,4,913033,365.51,2498,38.847349,-77.399061,2021,8,1,4
28002,Alexandria,9,1955,4,735000,552.63,1330,38.8907693,-77.3482828,2021,8,0,2
28003,Great Falls,6,1978,5,1350000,368.35,3665,38.8907693,-77.3482828,2021,8,1,4
28004,Mclean,2,1993,4,1925000,419.21,4592,38.8907693,-77.3482828,2021,8,1,4
28005,Springfield,4,1963,4,610000,413,1477,38.8907693,-77.3482828,2021,8,0,3
28006,Fairfax,5,1946,4,815000,389.58,2092,38.894062,-77.384886,2021,9,0,3
28007,Vienna,8,1993,5,1110000,385.68,2878,38.8907693,-77.3482828,2021,8,1,3
28008,Falls Church,9,1962,3,675000,462.65,1459,38.8907693,-77.3482828,2021,8,1,2
28009,Annandale,0,1953,3,700000,472.97,1480,38.8907693,-77.3482828,2021,7,0,2
28010,Reston,5,1987,5,1285000,354.87,3621,38.91791185,-77.33847205,2021,8,0,4
28011,Falls Church,6,2020,6,1770000,433.19,4086,38.8907693,-77.3482828,2021,8,0,6
28012,Vienna,13,2001,6,1750000,395.66,4423,38.8907693,-77.3482828,2021,8,1,5
28013,Burke,28,1979,5,700000,377.16,1856,38.8907693,-77.3482828,2021,10,1,3
28014,Alexandria,6,1967,4,735000,479.45,1533,38.8907693,-77.3482828,2021,8,0,3
28015,Herndon,5,1987,4,895000,331.48,2700,38.990968,-77.362508,2021,7,1,3
28016,Falls Church,43,1953,2,535000,619.21,864,38.854967,-77.20891508,2021,9,0,1
28017,Alexandria,6,1975,4,805000,358.73,2244,38.8907693,-77.3482828,2021,8,1,2
28018,Alexandria,6,1997,4,850150,309.82,2744,38.8907693,-77.3482828,2021,8,1,3
28019,Vienna,5,1985,4,1020000,402.84,2532,38.941809,-77.290415,2021,8,2,2
28020,Herndon,131,1984,4,835000,265.75,3142,38.8907693,-77.3482828,2021,12,2,2
28021,Springfield,6,1975,4,655000,340.61,1923,38.765221,-77.25261996,2021,8,1,2
28022,Vienna,21,1976,4,985000,421.84,2335,38.8907693,-77.3482828,2021,11,1,2
28023,Reston,2,1995,5,1300000,348.06,3735,38.8907693,-77.3482828,2021,8,1,4
28024,Alexandria,3,1963,4,950000,523.13,1816,38.8907693,-77.3482828,2021,8,1,2
28025,Springfield,14,1976,3,600000,497.93,1205,38.8907693,-77.3482828,2021,8,0,2
28026,Centreville,2,2003,4,855000,303.51,2817,38.844676,-77.407246,2021,8,1,3
28027,Springfield,2,1964,4,740000,490.72,1508,38.8907693,-77.3482828,2021,8,0,3
28028,Fairfax,5,1961,4,568000,542.5,1047,38.8403105,-77.32506427,2021,8,0,2
28029,Centreville,26,1990,5,935000,258,3624,38.848761,-77.489146,2021,9,1,4
28030,Vienna,0,1990,5,1490000,337.03,4421,38.8907693,-77.3482828,2021,8,1,4
28031,Springfield,8,1959,4,762500,428.85,1778,38.772359,-77.2097815,2021,8,0,3
28032,Great Falls,35,1978,4,850000,330.74,2570,38.8907693,-77.3482828,2021,9,1,3
28033,Falls Church,21,1963,3,875000,625,1400,38.8907693,-77.3482828,2021,8,1,2
28034,Vienna,4,1963,4,1121000,643.14,1743,38.919974,-77.251593,2021,9,0,3
28035,Herndon,5,1984,4,655000,349.89,1872,38.8907693,-77.3482828,2021,7,1,2
28036,Clifton,6,1952,2,525000,583.33,900,38.8369368,-77.3128925,2021,7,0,1
28037,Alexandria,1,1960,3,579000,443.68,1305,38.8907693,-77.3482828,2021,7,0,2
28038,Vienna,4,1981,5,1301000,426.56,3050,38.8907693,-77.3482828,2021,8,1,3
28039,Alexandria,22,2004,5,810000,277.4,2920,38.8907693,-77.3482828,2021,8,1,3
28040,Great Falls,4,1999,5,1950000,324.62,6007,38.991811,-77.322972,2021,8,1,5
28041,Fairfax Station,8,1985,4,875000,363.07,2410,38.795069,-77.346638,2021,8,1,3
28042,Fairfax Station,1,1988,5,840000,262.01,3206,38.8907693,-77.3482828,2021,7,1,2
28043,Mclean,6,1985,5,1775000,494.02,3593,38.961076,-77.167298,2021,8,2,4
28044,Springfield,6,1977,6,764000,332.75,2296,38.8907693,-77.3482828,2021,8,2,3
28045,Fairfax,113,1993,3,773000,304.21,2541,32.750386,-90.018073,2021,12,1,3
28046,Centreville,3,2000,5,1050000,312.5,3360,38.856016,-77.408951,2021,8,1,4
28047,Falls Church,8,1959,4,765000,576.92,1326,38.8907693,-77.3482828,2021,8,1,2
28048,Alexandria,5,1969,4,865000,387.02,2235,38.8907693,-77.3482828,2021,8,1,2
28049,Burke,7,1985,5,795000,301.02,2641,38.8907693,-77.3482828,2021,9,1,3
28050,Alexandria,6,1968,4,735000,444.65,1653,38.910632,-77.383357,2021,7,0,3
28051,Great Falls,6,1978,5,1015000,427.91,2372,38.8907693,-77.3482828,2021,8,1,2
28052,Alexandria,18,1957,5,690000,407.32,1694,38.8907693,-77.3482828,2021,8,1,3
28053,Alexandria,13,1985,3,639000,347.28,1840,38.7347461,-77.09095765,2021,8,1,3
28054,Herndon,4,1983,4,735000,396.87,1852,38.9330245,-77.3928465,2021,8,1,2
28055,Alexandria,4,1968,4,600000,505.05,1188,38.8907693,-77.3482828,2021,8,0,2
28056,Centreville,32,1988,5,775000,319.19,2428,38.84005675,-77.47635494,2021,8,1,3
28057,Fairfax,8,1971,3,540000,402.99,1340,41.9039863,-72.4698071,2021,7,0,2
28058,Lorton,4,1995,4,825000,324.68,2541,38.8907693,-77.3482828,2021,8,1,3
28059,Herndon,16,1975,4,625000,274.12,2280,38.8907693,-77.3482828,2021,8,1,2
28060,Fairfax,76,1979,4,700000,318.76,2196,38.822498,-77.295308,2021,10,1,2
28061,Mclean,54,1973,6,990000,334.69,2958,38.8907693,-77.3482828,2021,10,1,2
28062,Mclean,13,1991,7,2375000,386.93,6138,38.8907693,-77.3482828,2021,8,1,5
28063,Springfield,14,1959,3,558000,499.11,1118,38.783327,-77.192318,2021,8,0,2
28064,Great Falls,2,2009,6,2125000,350.66,6060,38.8907693,-77.3482828,2021,8,2,6
28065,Alexandria,47,1963,5,640000,386.94,1654,38.891912,-77.357136,2021,9,1,2
28066,Springfield,7,1963,3,650000,487.26,1334,38.8907693,-77.3482828,2021,8,0,2
28067,Mclean,12,2002,6,3000000,337.38,8892,38.8907693,-77.3482828,2021,9,2,6
28068,Fairfax,4,1964,4,671000,544.64,1232,38.8907693,-77.3482828,2021,7,0,2
28069,Clifton,2,1989,4,735000,257.71,2852,38.8907693,-77.3482828,2021,8,1,2
28070,Clifton,100,1986,5,900000,295.18,3049,38.8368559,-77.4054858,2021,12,1,4
28071,Centreville,5,1990,4,600000,307.53,1951,38.82015,-77.434087,2021,8,1,3
28072,Mclean,42,1969,6,1200000,437.16,2745,38.8907693,-77.3482828,2021,10,1,3
28073,Herndon,6,1992,4,610000,251.44,2426,38.8907693,-77.3482828,2021,8,1,2
28074,Falls Church,29,1951,3,480000,356.08,1348,38.8907693,-77.3482828,2021,9,0,1
28076,Falls Church,27,2021,4,1084650,250.9,4323,38.8907693,-77.3482828,2022,8,1,4
28078,Vienna,1,1960,4,875000,522.08,1676,36.5615409,-76.2010467,2021,7,0,3
28080,Vienna,72,2022,6,2225140,481.22,4624,36.5615409,-76.2010467,2023,1,2,6
28082,Mclean,0,1979,6,1710000,402.35,4250,38.92771485,-77.15757703,2021,9,1,4
28083,Mclean,40,1993,3,1150000,614.32,1872,38.8907693,-77.3482828,2021,9,1,2
28084,Springfield,7,1959,6,680000,450.93,1508,38.8907693,-77.3482828,2021,8,0,3
28085,Clifton,4,1966,3,707000,626.22,1129,38.8368559,-77.4054858,2021,8,0,3
28086,Burke,18,1983,4,725000,309.17,2345,38.789063,-77.312892,2021,8,1,2
28087,Springfield,8,1965,5,640000,429.82,1489,38.8907693,-77.3482828,2021,8,1,2
28088,Alexandria,11,1942,4,540000,349.74,1544,38.8907693,-77.3482828,2021,8,0,2
28089,Vienna,7,1988,5,1185000,352.26,3364,38.904814,-77.236648,2021,8,1,5
28090,Great Falls,58,1856,7,750000,305.13,2458,39.1154506,-77.5645607,2021,10,0,2
28091,Fairfax,23,2002,4,940000,294.76,3189,38.883177,-77.390694,2021,8,1,4
28092,Centreville,6,1983,3,635000,355.15,1788,38.8907693,-77.3482828,2021,8,1,3
28093,Annandale,2,2006,5,1040000,262.23,3966,38.8907693,-77.3482828,2021,8,0,4
28094,Burke,5,1996,5,1130750,342.34,3303,38.906632,-77.344017,2021,8,1,4
28095,Herndon,4,1985,4,907500,452.39,2006,38.904591,-77.40252,2021,8,1,2
28096,Fairfax,5,2002,4,850000,291.4,2917,38.847753,-77.337642,2021,7,1,4
28097,Mclean,10,1959,4,1100000,662.25,1661,38.92209315,-77.19160365,2021,8,0,3
28098,Falls Church,2,1951,4,670000,664.68,1008,38.8907693,-77.3482828,2021,7,0,2
28099,Herndon,9,1985,4,765000,393.92,1942,38.9220815,-77.4006185,2021,8,1,3
28100,Great Falls,15,1983,5,1510000,333.33,4530,38.8907693,-77.3482828,2021,8,0,4
28101,Great Falls,13,1970,5,1195000,535.87,2230,38.986607,-77.29689,2021,8,1,3
28102,Falls Church,8,2010,4,799990,520.83,1536,38.8907693,-77.3482828,2021,7,0,3
28103,Springfield,14,1966,4,605000,336.11,1800,38.8907693,-77.3482828,2021,8,1,2
28104,Clifton,2,1992,4,915000,251.51,3638,38.80369,-77.432546,2021,8,1,3
28105,Burke,3,1979,4,765000,302.61,2528,38.784602,-77.272955,2021,7,1,2
28106,Fairfax Station,38,2014,4,2010000,356.13,5644,38.8907693,-77.3482828,2021,9,2,6
28107,Reston,2,1994,4,945000,330.54,2859,32.7440238,-90.0331404,2021,8,1,3
28108,Alexandria,18,1940,5,1385000,283.81,4880,38.833968,-77.340271,2021,9,1,4
28109,Fairfax,18,1994,4,950000,305.56,3109,38.8899955,-77.37772755,2021,8,1,3
28110,Alexandria,5,1962,4,595000,279.08,2132,38.8907693,-77.3482828,2021,8,0,2
28111,Vienna,40,2001,5,1385000,338.55,4091,38.8998,-77.253489,2021,9,1,3
28112,Springfield,14,1981,4,635000,299.53,2120,32.7440238,-90.0331404,2021,9,2,2
28113,Annandale,6,1940,4,550000,498.19,1104,38.8907693,-77.3482828,2021,10,0,2
28114,Springfield,8,1994,4,900000,307.8,2924,38.8907693,-77.3482828,2021,9,1,3
28115,Mclean,7,1997,5,1582000,393.63,4019,38.947812,-77.289322,2021,8,1,4
28116,Springfield,3,1981,4,720000,443.9,1622,38.750297,-77.26602061,2021,7,2,2
28117,Fairfax Station,56,1968,4,825000,568.97,1450,38.8907693,-77.3482828,2021,10,0,3
28118,Centreville,4,1989,5,855000,350.7,2438,38.8907693,-77.3482828,2021,8,1,3
28119,Herndon,4,1978,4,700000,388.89,1800,38.8907693,-77.3482828,2021,7,1,2
28120,Springfield,1,1968,5,812500,336.02,2418,38.787409,-77.220178,2021,7,0,2
28121,Herndon,2,1987,4,800000,333.06,2402,38.93264,-77.402747,2021,7,1,2
28122,Springfield,6,1961,4,680000,395.81,1718,38.8907693,-77.3482828,2021,8,0,3
28123,Oakton,26,2003,5,1611000,313.91,5132,38.901485,-77.352076,2021,8,1,4
28124,Alexandria,9,1976,3,559000,543.77,1028,38.768018,-77.10636,2021,8,1,2
28125,Fairfax Station,47,1991,4,1365000,338.79,4029,38.8907693,-77.3482828,2021,9,1,4
28126,Springfield,15,2001,5,1220000,275.33,4431,38.8907693,-77.3482828,2021,8,1,5
28127,Fairfax,84,1979,4,735000,331.08,2220,38.813716,-77.318283,2021,11,1,2
28128,Falls Church,19,1957,5,1040000,512.06,2031,38.8907693,-77.3482828,2021,8,0,3
28129,Alexandria,46,1964,4,675000,486.31,1388,38.8907693,-77.3482828,2021,9,1,2
28130,Vienna,7,2012,5,2350000,436.72,5381,38.95664,-77.283846,2021,9,1,6
28131,Springfield,28,1979,3,587000,366.88,1600,38.741029,-77.242113,2021,8,0,3
28132,Fairfax Station,4,1993,5,1275000,307.97,4140,38.7857665,-77.322267,2021,8,1,4
28133,Alexandria,4,1959,4,950000,332.87,2854,38.726392,-77.044779,2021,8,1,2
28134,Herndon,1,1988,4,665000,304.35,2185,38.997495,-77.386427,2021,7,0,2
28135,Springfield,36,1958,3,545000,451.91,1206,38.8907693,-77.3482828,2021,9,0,2
28136,Alexandria,13,2020,3,575000,346.39,1660,38.8907693,-77.3482828,2021,8,0,2
28137,Falls Church,0,1925,6,725000,432.58,1676,38.8907693,-77.3482828,2021,7,0,3
28139,Falls Church,1,2022,6,2155000,513.46,4197,38.8907693,-77.3482828,2023,1,1,6
28141,Reston,6,1994,6,1430000,346.75,4124,38.8907693,-77.3482828,2021,9,1,4
28142,Herndon,50,1974,4,623000,401.68,1551,38.835835,-77.299765,2021,10,0,3
28143,Annandale,6,1966,6,835500,297.75,2806,38.8907693,-77.3482828,2021,8,1,3
28144,Herndon,4,1988,4,710000,327.79,2166,39.001098,-77.380644,2021,8,1,2
28145,Alexandria,15,1970,5,700000,313.62,2232,38.8907693,-77.3482828,2021,8,1,3
28146,Alexandria,7,1948,4,418000,315.23,1326,38.8907693,-77.3482828,2021,7,0,2
28147,Springfield,5,1953,3,740000,315.7,2344,38.7712655,-77.2023705,2021,8,0,3
28149,Springfield,0,1953,3,795000,678.33,1172,38.7712655,-77.2023705,2022,5,0,3
28151,Vienna,5,1969,5,950000,394.52,2408,38.909335,-77.267237,2021,8,1,3
28152,Falls Church,4,1952,4,645000,746.53,864,38.8907693,-77.3482828,2021,8,0,2
28153,Centreville,31,1992,4,668000,290.56,2299,38.8907693,-77.3482828,2021,9,1,3
28154,Springfield,3,1980,4,928888,455.78,2038,38.8907693,-77.3482828,2021,7,1,3
28155,Alexandria,6,1930,4,2050000,554.8,3695,38.941458,-77.324462,2021,8,2,3
28156,Chantilly,8,1985,4,765000,383.07,1997,38.8907693,-77.3482828,2021,8,1,3
28157,Vienna,0,1983,6,1425000,398.27,3578,38.921845,-77.29637994,2021,9,1,5
28158,Alexandria,27,1959,4,700000,354.25,1976,38.8907693,-77.3482828,2021,9,0,3
28159,Springfield,8,1966,4,746000,339.71,2196,38.8907693,-77.3482828,2021,7,1,2
28160,Falls Church,29,1944,2,470000,362.65,1296,39.142515,-77.7746046,2021,8,0,1
28162,Falls Church,35,1944,4,875000,451.73,1937,39.142515,-77.7746046,2022,8,0,3
28164,Springfield,7,1963,4,684000,350.77,1950,38.8907693,-77.3482828,2021,8,1,2
28165,Vienna,34,2016,5,1345500,347.49,3872,36.5615409,-76.2010467,2021,9,1,4
28166,Herndon,6,1987,4,675000,343.34,1966,38.8907693,-77.3482828,2021,8,1,3
28167,Oak Hill,63,1989,4,825000,260.66,3165,38.9364065,-77.40015815,2021,9,1,3
28168,Springfield,17,1983,5,800000,340.14,2352,38.8907693,-77.3482828,2021,9,1,2
28169,Springfield,6,1954,3,590000,396.51,1488,38.7713562,-77.2013697,2021,8,0,2
28170,Vienna,6,1988,5,1450000,346.89,4180,38.8907693,-77.3482828,2021,7,1,4
28171,Reston,8,1970,4,825000,341.47,2416,38.918029,-77.34677536,2021,7,1,2
28172,Vienna,6,1982,5,1056000,357.97,2950,38.8907693,-77.3482828,2021,8,1,3
28173,Alexandria,22,1964,4,677500,465.32,1456,38.8907693,-77.3482828,2021,8,0,3
28174,Oakton,9,2002,5,1400000,351.41,3984,38.891206,-77.303596,2021,8,1,4
28175,Centreville,8,1989,3,725000,289.42,2505,38.8907693,-77.3482828,2021,8,1,3
28176,Springfield,16,1976,4,599900,269.25,2228,36.66882506,-78.07980502,2021,8,1,2
28177,Annandale,8,1954,6,640000,293.58,2180,38.8907693,-77.3482828,2021,8,0,3
28178,Reston,6,1994,5,960000,352.55,2723,32.7440238,-90.0331404,2021,8,1,3
28179,Burke,21,1977,4,600000,351.29,1708,38.8907693,-77.3482828,2021,9,1,2
28180,Burke,19,1979,4,650000,527.6,1232,38.8907693,-77.3482828,2021,8,0,3
28181,Vienna,0,1996,5,1400000,385.67,3630,38.8907693,-77.3482828,2021,7,1,4
28182,Fairfax,96,2007,5,1450000,274.31,5286,38.8907693,-77.3482828,2021,12,1,4
28183,Vienna,22,1962,5,760000,436.28,1742,38.8907693,-77.3482828,2021,9,0,3
28184,Chantilly,4,1986,4,797100,358.57,2223,38.899166,-77.420709,2021,8,1,3
28185,Oakton,3,1979,4,1159300,396.48,2924,38.90258805,-77.32214201,2021,8,1,3
28186,Fairfax,30,1975,3,540000,397.35,1359,38.81398,-77.308249,2021,9,0,2
28187,Mclean,6,1959,4,925000,569.58,1624,38.8907693,-77.3482828,2021,7,0,3
28188,Herndon,12,1972,4,625000,285.52,2189,38.9773357,-77.38507574,2021,8,0,3
28189,Centreville,5,1990,4,720000,284.36,2532,38.828756,-77.447329,2021,8,1,3
28190,Vienna,25,2006,5,1327500,321.35,4131,38.906062,-77.229536,2021,11,1,4
28191,Burke,40,1977,5,737500,291.73,2528,38.784187,-77.273944,2021,9,1,2
28192,Annandale,24,1959,5,733000,373.22,1964,38.829366,-77.20273,2021,8,0,4
28193,Annandale,7,1979,4,855000,408.11,2095,38.855318,-77.238904,2021,8,1,3
28194,Oakton,21,2002,4,1525000,327.68,4654,38.897577,-77.332717,2021,9,2,4
28195,Alexandria,8,1977,4,785000,486.37,1614,38.924763,-77.329622,2021,8,2,2
28196,Great Falls,81,2001,5,1550000,318.28,4870,38.997229,-77.338769,2021,10,2,4
28197,Herndon,19,1985,5,850000,251.4,3381,38.8907693,-77.3482828,2021,8,1,4
